0	1	1	1
0.56	0.998664823790373	0.995409309340855	0.864612926139687
1.12	0.994704840352239	0.98195456189814	0.615853086390356
1.68	0.988254802068317	0.96054702923857	0.419312246423631
2.24	0.979533129100723	0.932579605215527	0.296299031638792
2.8	0.968833027781819	0.899768407097096	0.226050681504642
3.36	0.956510751303123	0.86398022826211	0.190173221313478
3.92	0.942971608961927	0.827073978255531	0.176261251006109
4.48	0.928654393649333	0.79077380711602	0.175773060091389
5.04	0.914014918308675	0.756579875830962	0.183053833002159
5.6	0.89950934513515	0.725713953854968	0.19471342974368
6.16	0.885577970424739	0.699093090248773	0.208873550879736
6.72	0.872630116463639	0.677324932986239	0.224534661084926
7.28	0.86103076957644	0.660720712974166	0.241178315220324
7.84	0.851089592057605	0.649324024200965	0.258550276338695
8.4	0.843052875159933	0.64295361188297	0.276548912711525
8.96	0.837098880688818	0.641256493549353	0.295169113063524
9.52	0.833336807512267	0.643765389821062	0.314474668761126
10.08	0.831809328367372	0.649953452761221	0.334585221373747
10.64	0.832498320055072	0.659280404718341	0.355670608825598
11.2	0.835333112209653	0.671226834992463	0.377948771247801
11.76	0.840200378200393	0.685316247327903	0.401685022614601
12.32	0.846954720246579	0.701126527228202	0.42719134246136
12.88	0.855429071727414	0.718293457326795	0.454824832406687
13.44	0.865444214189848	0.736508976340249	0.484984828787231
14	0.876816938049937	0.755516422507412	0.518108471465488
14.56	0.88936661768863	0.775104399527267	0.554664819635021
15.12	0.902920165885221	0.795100328764519	0.595147870807772
15.68	0.917315485689718	0.815364307078389	0.640069038515257
16.24	0.932403625297845	0.835783583352104	0.689949735539756
16.8	0.948049876565559	0.856267765730586	0.745314682760841
17.36	0.964134063226914	0.876744765194031	0.806686422945277
17.92	0.980550240345038	0.897157414380333	0.874581313267767
18.48	0.997205991641296	0.91746068222005	0.949507048434744
19.04	1.01402147879691	0.937619394775499	1.0319615788164
19.6	1.03092835516599	0.957606379189442	1.12243316581883
20.16	1.04786863035798	0.977400956379186	1.2214012608394
20.72	1.06479354376639	0.996987718395175	--
21.28	1.08166248625456	1.01635553670665	--
21.84	1.09844199354154	1.03549675821244	--
22.4	1.11510482442864	1.05440655159913	--
22.96	1.13162912846142	1.07308237684977	--
23.52	1.14799770289098	1.09152355241027	--
24.08	1.16419733529794	1.10973090284576	--
24.64	1.18021822632023	1.12770647083168	--
25.2	1.19605348515711	1.14545328162491	--
25.76	1.21169869197797	1.16297515052607	--
