0	0	1.87469972832732E-31
0.28	0.026656409032412	0.0266573051298602
0.56	0.053133233741065	0.0531499929002655
0.84	0.0792421150169145	0.0793283882396603
1.12	0.104789303315151	0.105060476369515
1.4	0.12958058326904	0.130232932631003
1.68	0.153426642077442	0.154751447111854
1.96	0.176148622320313	0.178540454000951
2.24	0.197583558644433	0.201542385646732
2.52	0.217589381624168	0.223716570602896
2.8	0.236049185603386	0.245037886267082
3.08	0.252874501032344	0.26549526281918
3.36	0.268007381961452	0.285090118485268
3.64	0.281421208077682	0.303834788738826
3.92	0.29312019736112	0.321750995393883
4.2	0.303137718786334	0.338868386550747
4.48	0.311533573812541	0.355223165701868
4.76	0.318390473142479	0.370856818162861
5.04	0.323809967170119	0.385814935380181
5.32	0.327908094520893	0.400146132444521
5.6	0.330810996192038	0.413901051072335
5.88	0.332650708597597	0.427131439084776
6.16	0.333561303609724	0.439889297750163
6.44	0.33367549420632	0.452226089877178
6.72	0.333121775860441	0.464192003973758
7	0.332022130584786	0.475835272764053
7.28	0.330490285122222	0.487201547483161
7.56	0.328630487988871	0.498333332452042
7.84	0.326536752134991	0.509269486953368
8.12	0.324292499709288	0.520044803260976
8.4	0.321970541567976	0.5306896704855
8.68	0.319633325177408	0.541229833569621
8.96	0.31733338898221	0.551686255229935
9.24	0.315113967762377	0.5620750860042
9.52	0.313009701051141	0.572407743952487
9.8	0.311047404405577	0.582691101354245
10.08	0.309246870806757	0.592927771219396
10.36	0.307621676216609	0.603116482114359
10.64	0.306179969313861	0.613252525981951
10.92	0.304925230512797	0.62332826071679
11.2	0.303856989526706	0.633333647509225
11.48	0.302971494219059	0.643256802393724
11.76	0.302262326150796	0.6530845421851
12.04	0.301720960380425	0.662802906796772
12.32	0.301337268736805	0.672397642636305
12.6	0.301099967020563	0.681854635101986
12.88	0.300997007575504	0.691160281805357
13.16	0.301015919375888	0.700301801770456
13.44	0.301144098335303	0.70926747922847
13.72	0.301369050922975	0.718046843582314
14	0.301678594465442	0.726630789496224
14.28	0.302061017711236	0.735011642849134
14.56	0.302505205339934	0.743183179462225
14.84	0.30300073013892	0.751140604131322
15.12	0.303537916579481	0.758880497608867
15.4	0.304107879429379	0.766400738940233
15.68	0.304702540930946	0.773700410007028
15.96	0.305314629923313	0.780779688387896
16.24	0.305937666063243	0.78763973381434
16.52	0.306565932099042	0.794282572601519
16.8	0.307194436876702	0.800710983575481
17.08	0.307818871493938	0.806928388207652
17.36	0.308435560754104	0.812938746925784
17.64	0.309041411769236	0.818746462951697
17.92	0.309633861305631	0.824356294468798
18.2	0.310210823196026	0.829773275494215
18.48	0.310770636886118	0.835002645486529
18.76	0.311312017970734	0.840049787456801
19.04	0.311834011349263	0.844920174168006
19.32	0.312335947456195	0.849619321878724
19.6	0.312817401857757	0.854152751011592
19.88	0.313278158378557	0.858525953085425
20.16	0.313718175788833	0.862744363252332
20.44	0.314137558016597	0.866813337787393
20.72	0.314536527758513	0.870738135915824
21	0.314915403319102	0.874523905403606
21.28	0.315274578464061	0.878175671387881
21.56	0.31561450506141	0.881698327967376
21.84	0.315935678253189	0.885096632136408
22.12	0.316238623911049	0.888375199685281
22.4	0.316523888129014	0.891538502742221
22.68	0.316792028511202	0.894590868675453
22.96	0.317043607032317	0.897536480111271
23.24	0.317279184259735	0.900379375862446
23.52	0.317499314745523	0.903123452589591
23.8	0.317704543413607	0.90577246704837
24.08	0.317895402790972	0.908330038797233
24.36	0.318072410938276	0.910799653261472
24.64	0.318236069967567	0.913184665067685
24.92	0.318386865037986	0.915488301575708
25.2	0.318525263741198	0.917713666549804
25.48	0.318651715798267	0.919863743919809
25.76	0.318766653008562	0.921941401592364
26.04	0.318870489389108	0.923949395279621
26.32	0.318963621466381	0.925890372318871
26.6	0.319046428678759	0.927766875462045
26.88	0.319119273862165	0.929581346617055
27.16	0.319182503792431	0.931336130528409
27.44	0.31923644976487	0.933033478385117
27.72	0.31928142819908	0.934675551348203
28	0.319317741249236	0.93626442399107
28.28	0.319345677420248	0.937802087647988
28.56	0.319365512171852	0.939290453667039
28.84	0.319377508515701	0.940731356565465
29.12	0.319381917593447	0.942126557085882
29.4	0.319378979236176	0.94347774515301
29.68	0.319368922506128	0.944786542730089
29.96	0.319351966213378	0.94605450657715
30.24	0.319328319412956	0.947283130910268
30.52	0.319298181879034	0.948473849964702
30.8	0.319261744555972	0.949628040462827
31.08	0.319219189990361	0.950747023988716
31.36	0.319170692738237	0.951832069272202
31.64	0.319116419756741	0.952884394383523
31.92	0.319056530771193	0.953905168842157
32.2	0.318991178628134	0.954895515641252
32.48	0.318920509626272	0.955856513191004
32.76	0.318844663834224	0.956789197182763
33.04	0.318763775388825	0.957694562377062
33.32	0.318677972779922	0.95857356431799
33.6	0.31858737912048	0.95942712097602
33.88	0.318492112401998	0.960256114322556
34.16	0.318392285736888	0.961061391838313
34.44	0.318288007589623	0.961843767957663
34.72	0.318179381994407	0.962604025452336
35	0.318066508763357	0.963342916755734
35.28	0.317949483682578	0.964061165230915
35.56	0.317828398699621	0.964759466384331
35.84	0.317703342101015	0.96543848902733
36.12	0.317574398679899	0.966098876387725
36.4	0.317441649897555	0.966741247173468
36.68	0.317305174033953	0.967366196590342
36.96	0.317165046333807	0.96797429731568
37.24	0.317021339142378	0.96856610043002
37.52	0.316874122037442	0.969142136308194
37.8	0.316723461952424	0.969702915472161
38.08	0.31656942329543	0.970248929406438
38.36	0.316412068060294	0.970780651338652
38.64	0.316251455934769	0.971298536985909
38.92	0.316087644401387	0.971803025268969
39.2	0.315920688834671	0.972294538995512
39.48	0.315750642592803	0.972773485513861
39.76	0.315577557105609	0.973240257338345
40.04	0.31540148195849	0.97369523274777
40.32	0.31522246497137	0.97413877635799
40.6	0.315040552275161	0.97457123966988
40.88	0.314855788383154	0.974992961593637
41.16	0.314668216261242	0.975404268950677
41.44	0.314477877392143	0.975805476953966
41.72	0.314284811838917	0.976196889667711
42	0.314089058304685	0.976578800447561
42.28	0.313890654189359	0.976951492361862
42.56	0.313689635643905	0.977315238595138
42.84	0.313486037622509	0.977670302834322
43.12	0.313279893931938	0.978016939638716
43.4	0.313071237279133	0.978355394794196
43.68	0.312860099315806	0.978685905652592
43.96	0.312646510682311	0.979008701456742
44.24	0.312430501047897	0.979324003651844
44.52	0.312212099151156	0.97963202618389
44.8	0.311991332836803	0.97993297578554
45.08	0.311768229092215	0.980227052250118
45.36	0.31154281408139	0.980514448694277
45.64	0.311315113178123	0.980795351809732
